user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
3207,124,1,26120.25,1,2,4,124,At Risk
3210,40,2,14868.199999999999,4,3,3,433,Potential Loyalist
3212,33,2,13100.400000000001,4,3,3,433,Potential Loyalist
3213,21,5,20278.9,5,5,3,553,Loyal
3215,76,1,4229.4,3,2,2,322,Others
3216,102,4,79433.1,2,5,5,255,Loyal
3218,149,1,2823.4,1,2,1,121,At Risk
3219,60,2,7796.3,3,3,2,332,Others
3222,136,2,50686.4,1,3,4,134,At Risk
3223,47,2,6308.8,4,3,2,432,Potential Loyalist
3224,104,3,32490.05,2,4,4,244,Loyal
3226,33,2,4305.15,4,3,2,432,Potential Loyalist
3227,165,1,2337.0,1,2,1,121,At Risk
3228,58,2,2253.4,3,3,1,331,Others
3230,136,1,2134.65,1,2,1,121,At Risk
3231,9,7,112501.8,5,5,5,555,Champions
3233,102,1,6735.6,2,2,2,222,At Risk
3234,107,1,20791.7,2,2,3,223,At Risk
3235,153,1,6070.7,1,2,2,122,At Risk
3237,2,1,560.0,5,2,1,521,Potential Loyalist
3238,102,4,47632.0,2,5,4,254,Loyal
3239,140,1,8256.0,1,2,2,122,At Risk
3241,13,3,37587.15,5,4,4,544,Loyal
3242,45,4,23456.15,4,5,4,454,Loyal
3243,38,4,24427.0,4,5,4,454,Loyal
3244,104,2,29490.45,2,3,4,234,At Risk
3246,34,4,178937.0,4,5,5,455,Loyal
3250,17,2,6595.3,5,3,2,532,Potential Loyalist
3251,62,1,14131.8,3,2,3,323,Others
3252,87,4,14234.6,2,5,3,253,Loyal
3254,103,1,3328.8,2,2,1,221,At Risk
3255,54,5,251998.8,3,5,5,355,Loyal
3257,12,7,46312.5,5,5,4,554,Champions
3258,101,2,7259.25,2,3,2,232,At Risk
3260,2,6,216323.1,5,5,5,555,Champions
3262,11,4,13976.05,5,5,3,553,Loyal
3266,106,1,4628.4,2,2,2,222,At Risk
3267,128,1,21828.6,1,2,3,123,At Risk
3270,72,5,99579.2,3,5,5,355,Loyal
3272,116,3,56618.05,1,4,4,144,Loyal
3276,25,2,21360.5,4,3,3,433,Potential Loyalist
3277,12,2,11906.8,5,3,3,533,Potential Loyalist
3280,12,2,16718.35,5,3,3,533,Potential Loyalist
3281,168,1,2377.6,1,2,1,121,At Risk
3283,102,2,3623.9,2,3,1,231,At Risk
3284,146,1,768.0,1,2,1,121,At Risk
3287,16,2,13267.3,5,3,3,533,Potential Loyalist
3288,105,1,254351.1,2,2,5,225,At Risk
3289,89,2,3619.8,2,3,1,231,At Risk
3290,63,2,9024.5,3,3,2,332,Others
3291,90,4,58767.0,2,5,4,254,Loyal
3292,104,1,5132.0,2,2,2,222,At Risk
3293,68,1,11461.5,3,2,3,323,Others
3294,12,2,204156.15,5,3,5,535,Potential Loyalist
3296,103,3,48990.1,2,4,4,244,Loyal
3297,153,1,6460.0,1,2,2,122,At Risk
3298,141,2,11116.4,1,4,3,143,Loyal
3300,83,1,238.45,3,2,1,321,Others
3301,105,2,4202.8,2,4,2,242,Loyal
3305,104,1,114775.2,2,2,5,225,At Risk
3306,19,5,12568.0,5,5,3,553,Loyal
3307,93,1,1503.0,2,2,1,221,At Risk
3308,102,4,30723.8,2,5,4,254,Loyal
3310,8,3,20202.800000000003,5,4,3,543,Loyal
3311,88,3,69502.8,2,4,4,244,Loyal
3312,25,1,2643.2,4,2,1,421,Potential Loyalist
3313,115,1,3137.6,1,2,1,121,At Risk
3314,17,2,19857.0,5,4,3,543,Loyal
3315,8,1,80257.9,5,2,5,525,Potential Loyalist
3317,109,1,2577.35,1,2,1,121,At Risk
3318,103,1,2078.4,2,2,1,221,At Risk
3319,107,1,3250.9,2,2,1,221,At Risk
3320,71,5,59816.7,3,5,4,354,Loyal
3321,106,1,28237.8,2,2,4,224,At Risk
3323,104,1,65526.4,2,2,4,224,At Risk
3325,14,2,21535.600000000002,5,4,3,543,Loyal
3327,14,6,26313.8,5,5,4,554,Champions
3328,9,2,215908.94999999998,5,4,5,545,Champions
3329,62,1,10176.3,3,2,3,323,Others
3330,33,2,44358.0,4,4,4,444,Loyal
3332,12,3,9009.0,5,4,2,542,Loyal
3333,10,4,36173.6,5,5,4,554,Champions
3334,60,2,108087.29999999999,3,4,5,345,Loyal
3335,33,1,606.4,4,2,1,421,Potential Loyalist
3336,66,4,33397.8,3,5,4,354,Loyal
3337,17,2,408976.1,5,4,5,545,Champions
3338,56,4,7902.45,3,5,2,352,Loyal
3341,128,1,13953.0,1,2,3,123,At Risk
3342,14,1,40003.0,5,2,4,524,Potential Loyalist
3343,4,5,39311.600000000006,5,5,4,554,Champions
3344,103,3,36225.3,2,4,4,244,Loyal
3345,111,3,15942.0,1,4,3,143,Loyal
3346,5,2,187946.3,5,4,5,545,Champions
3347,106,1,1795.2,2,2,1,221,At Risk
3348,11,1,259.25,5,2,1,521,Potential Loyalist
3349,47,6,249184.55,4,5,5,455,Loyal
3350,8,2,3221.35,5,4,1,541,Loyal
3351,73,2,131179.5,3,4,5,345,Loyal
3353,100,2,30452.8,2,4,4,244,Loyal
3355,37,1,7428.0,4,2,2,422,Potential Loyalist
3358,102,2,2513.6,2,4,1,241,Loyal
3359,170,1,88156.05,1,2,5,125,At Risk
3361,65,1,2399.2,3,2,1,321,Others
3363,60,4,100374.45,3,5,5,355,Loyal
3366,103,1,4473.55,2,2,2,222,At Risk
3368,89,1,2918.4,2,2,1,221,At Risk
3372,107,1,111310.4,2,2,5,225,At Risk
3373,103,1,4226.4,2,2,2,222,At Risk
3374,132,2,102208.5,1,4,5,145,Loyal
3375,58,1,21278.05,3,2,3,323,Others
3376,171,1,720.0,1,2,1,121,At Risk
3377,7,4,12755.25,5,5,3,553,Loyal
3378,115,1,204.0,1,2,1,121,At Risk
3379,102,1,826.0,2,2,1,221,At Risk
3381,30,1,132.0,4,2,1,421,Potential Loyalist
3382,82,1,3011.5,3,2,1,321,Others
3383,35,4,99625.79999999999,4,5,5,455,Loyal
3384,73,1,3484.8,3,2,1,321,Others
3387,65,4,155853.15,3,5,5,355,Loyal
3388,138,1,243.1,1,2,1,121,At Risk
3389,15,8,19765.85,5,5,3,553,Loyal
3391,105,1,85366.35,2,2,5,225,At Risk
3393,106,3,190929.6,2,4,5,245,Loyal
3394,8,3,37401.0,5,4,4,544,Loyal
3395,111,1,119175.3,1,2,5,125,At Risk
3396,169,1,10914.0,1,2,3,123,At Risk
3397,9,5,255871.69999999998,5,5,5,555,Champions
3398,106,1,11350.8,2,2,3,223,At Risk
3399,13,3,11611.0,5,4,3,543,Loyal
3400,72,3,11319.099999999999,3,4,3,343,Loyal
3401,83,1,2543.2,3,2,1,321,Others
3402,89,1,5105.7,2,2,2,222,At Risk
3403,46,2,57782.7,4,4,4,444,Loyal
3404,106,2,31287.65,2,4,4,244,Loyal
3407,9,2,4974.4,5,4,2,542,Loyal
3408,104,1,2001.75,2,2,1,221,At Risk
3409,105,1,20718.0,2,2,3,223,At Risk
3410,102,2,11827.65,2,4,3,243,Loyal
3411,161,1,2832.9,1,2,1,121,At Risk
3412,132,1,36002.7,1,2,4,124,At Risk
3413,26,3,221376.8,4,4,5,445,Loyal
3415,131,1,85891.65,1,2,5,125,At Risk
3416,69,3,69625.0,3,4,4,344,Loyal
3417,40,4,337574.30000000005,4,5,5,455,Loyal
3419,27,6,41034.8,4,5,4,454,Loyal
3420,105,3,15114.05,2,4,3,243,Loyal
3421,19,5,230230.95,5,5,5,555,Champions
3422,38,6,30343.1,4,5,4,454,Loyal
3425,20,7,35420.45,5,5,4,554,Champions
3427,38,1,17433.0,4,2,3,423,Potential Loyalist
3428,107,1,35602.2,2,2,4,224,At Risk
3429,59,2,12234.449999999999,3,4,3,343,Loyal
3431,7,2,78619.6,5,4,5,545,Champions
3432,106,1,11453.2,2,2,3,223,At Risk
3433,8,2,8814.4,5,4,2,542,Loyal
3434,150,1,9189.0,1,2,2,122,At Risk
3436,23,3,6732.5,4,4,2,442,Loyal
3437,25,6,168750.85,4,5,5,455,Loyal
3439,28,4,22845.75,4,5,3,453,Loyal
3440,16,2,49580.75,5,4,4,544,Loyal
3444,59,2,173038.75,3,4,5,345,Loyal
3445,122,1,38927.2,1,2,4,124,At Risk
3446,104,3,16138.05,2,4,3,243,Loyal
3447,107,2,4449.6,2,4,2,242,Loyal
3449,39,6,25880.1,4,5,4,454,Loyal
3450,11,5,43937.6,5,5,4,554,Champions
3452,32,4,6022.65,4,5,2,452,Loyal
3453,53,3,143449.5,3,4,5,345,Loyal
3454,154,2,102837.7,1,4,5,145,Loyal
3455,22,7,205666.15000000002,5,5,5,555,Champions
3456,56,3,11202.65,3,4,3,343,Loyal
3457,59,2,14082.8,3,4,3,343,Loyal
3458,78,3,6634.65,3,4,2,342,Loyal
3459,57,8,55695.899999999994,3,5,4,354,Loyal
3461,86,3,21955.9,3,4,3,343,Loyal
3462,22,3,6753.7,5,4,2,542,Loyal
3464,55,2,13034.4,3,4,3,343,Loyal
3465,41,2,7428.6,4,4,2,442,Loyal
3466,76,2,10868.0,3,4,3,343,Loyal
3469,36,4,34315.149999999994,4,5,4,454,Loyal
3470,179,1,15324.45,1,2,3,123,At Risk
3471,50,4,19627.95,3,5,3,353,Loyal
3472,22,3,12222.0,5,4,3,543,Loyal
3473,102,1,2111.4,2,2,1,221,At Risk
3474,148,1,4927.65,1,2,2,122,At Risk
3475,12,3,5910.7,5,4,2,542,Loyal
3476,2,1,6623.1,5,2,2,522,Potential Loyalist
3478,177,1,4377.6,1,2,2,122,At Risk
3479,84,6,13181.7,3,5,3,353,Loyal
3480,113,1,3775.3,1,2,2,122,At Risk
3481,10,6,67002.7,5,5,4,554,Champions
3482,3,12,175872.5,5,5,5,555,Champions
3484,55,4,185853.65,3,5,5,355,Loyal
3485,107,1,17856.0,2,2,3,223,At Risk
3487,24,1,7455.6,4,2,2,422,Potential Loyalist
3488,103,1,8369.95,2,2,2,222,At Risk
3491,112,1,151718.2,1,2,5,125,At Risk
3492,79,1,19806.7,3,2,3,323,Others
3493,168,1,59387.0,1,2,4,124,At Risk
3494,10,3,10393.55,5,4,3,543,Loyal
3495,122,2,9352.75,1,4,2,142,Loyal
3496,5,4,128707.9,5,5,5,555,Champions
3497,62,1,41385.6,3,2,4,324,Others
3499,20,1,4129.2,5,2,2,522,Potential Loyalist
3500,110,2,2418.7,1,4,1,141,Loyal
3501,179,1,49774.0,1,2,4,124,At Risk
3502,153,1,501.0,1,2,1,121,At Risk
3503,7,1,1587.6,5,2,1,521,Potential Loyalist
3505,126,2,24471.55,1,4,4,144,Loyal
3507,168,1,30314.7,1,2,4,124,At Risk
3508,169,1,108.3,1,2,1,121,At Risk
3509,78,1,5888.0,3,2,2,322,Others
3511,149,1,21571.2,1,2,3,123,At Risk
3515,23,4,44516.15,4,5,4,454,Loyal
3517,111,2,79636.55,1,4,5,145,Loyal
3519,9,5,182554.7,5,5,5,555,Champions
3520,76,4,76977.3,3,5,5,355,Loyal
3521,98,2,5085.45,2,4,2,242,Loyal
3522,50,2,10812.0,3,4,3,343,Loyal
3523,147,2,26236.8,1,4,4,144,Loyal
3524,125,3,16621.95,1,4,3,143,Loyal
3525,88,1,6050.7,2,2,2,222,At Risk
3526,22,2,15599.3,5,4,3,543,Loyal
3530,49,5,77629.0,4,5,5,455,Loyal
3531,81,2,233113.05,3,4,5,345,Loyal
3533,30,3,7231.0,4,4,2,442,Loyal
3535,122,2,2877.6,1,4,1,141,Loyal
3537,101,1,3088.05,2,2,1,221,At Risk
3538,130,1,2116.6,1,2,1,121,At Risk
3539,39,2,161048.1,4,4,5,445,Loyal
3540,149,1,720.8,1,2,1,121,At Risk
3541,27,2,45255.2,4,4,4,444,Loyal
3542,20,9,170556.9,5,5,5,555,Champions
3543,92,2,4857.35,2,4,2,242,Loyal
3546,3,13,74077.95,5,5,4,554,Champions
3547,64,1,910.1,3,2,1,321,Others
3548,119,1,6509.3,1,2,2,122,At Risk
3549,14,1,13787.85,5,2,3,523,Potential Loyalist
3550,21,4,251873.5,5,5,5,555,Champions
3551,96,5,107071.2,2,5,5,255,Loyal
3553,105,1,379.0,2,2,1,221,At Risk
3555,118,1,3527.5,1,2,1,121,At Risk
3556,41,1,1690.0,4,2,1,421,Potential Loyalist
3557,103,3,33076.0,2,4,4,244,Loyal
3559,105,1,182326.0,2,2,5,225,At Risk
3560,134,2,3465.4,1,4,1,141,Loyal
3561,52,2,199286.25,3,4,5,345,Loyal
3562,103,2,5736.25,2,4,2,242,Loyal
3563,111,2,153117.0,1,4,5,145,Loyal
3565,26,8,50143.9,4,5,4,454,Loyal
3566,102,2,16232.15,2,4,3,243,Loyal
3567,20,2,19101.4,5,4,3,543,Loyal
3568,101,2,2215.2,2,4,1,241,Loyal
3570,53,2,1374.0,3,4,1,341,Loyal
3571,87,1,650.25,2,2,1,221,At Risk
3572,19,1,4849.2,5,2,2,522,Potential Loyalist
3575,98,1,27817.95,2,2,4,224,At Risk
3576,160,1,2916.0,1,2,1,121,At Risk
3577,119,1,1697.4,1,2,1,121,At Risk
3578,19,5,16831.5,5,5,3,553,Loyal
3579,111,1,2934.4,1,2,1,121,At Risk
3580,106,1,545.4,2,2,1,221,At Risk
3582,108,2,30506.7,1,4,4,144,Loyal
3583,51,2,202582.5,3,4,5,345,Loyal
3584,57,2,17593.0,3,4,3,343,Loyal
3586,62,3,11299.65,3,4,3,343,Loyal
3587,133,1,24179.1,1,2,4,124,At Risk
3591,78,1,11372.15,3,2,3,323,Others
3593,71,1,1517.4,3,2,1,321,Others
3595,2,6,107733.1,5,5,5,555,Champions
3597,116,1,2340.0,1,2,1,121,At Risk
3598,151,1,10254.3,1,2,3,123,At Risk
3601,71,1,13947.0,3,2,3,323,Others
3602,81,10,329693.45,3,5,5,355,Loyal
3604,179,1,92046.45,1,2,5,125,At Risk
3605,166,1,5273.6,1,2,2,122,At Risk
3606,106,1,1737.9,2,2,1,221,At Risk
3608,161,1,3276.0,1,2,1,121,At Risk
3609,8,1,4339.6,5,2,2,522,Potential Loyalist
3610,3,9,177708.7,5,5,5,555,Champions
3611,99,2,24975.3,2,4,4,244,Loyal
3612,77,1,2768.3,3,2,1,321,Others
3613,124,1,17442.0,1,2,3,123,At Risk
3614,45,1,34135.2,4,2,4,424,Potential Loyalist
3615,81,2,7143.0,3,4,2,342,Loyal
3616,104,2,12587.7,2,4,3,243,Loyal
3617,102,2,5403.65,2,4,2,242,Loyal
3618,68,1,1769.0,3,2,1,321,Others
3619,130,2,147876.0,1,4,5,145,Loyal
3620,29,4,92647.85,4,5,5,455,Loyal
3621,11,5,22705.3,5,5,3,553,Loyal
3625,67,1,6978.7,3,2,2,322,Others
3626,51,2,32866.8,3,4,4,344,Loyal
3627,102,1,12710.05,2,2,3,223,At Risk
3631,19,2,2838.1000000000004,5,4,1,541,Loyal
3632,44,3,33552.8,4,4,4,444,Loyal
3634,87,1,228.0,2,2,1,221,At Risk
3635,13,4,226793.99999999997,5,5,5,555,Champions
3637,2,3,13361.65,5,4,3,543,Loyal
3638,165,1,32829.0,1,2,4,124,At Risk
3639,12,5,330687.55,5,5,5,555,Champions
3640,109,1,4676.85,1,2,2,122,At Risk
3641,128,1,1949.9,1,2,1,121,At Risk
3642,120,2,4514.1,1,4,2,142,Loyal
3643,61,1,85366.35,3,2,5,325,Others
3645,20,3,199989.30000000002,5,4,5,545,Champions
3646,21,2,24836.4,5,4,4,544,Loyal
3647,132,1,211.2,1,2,1,121,At Risk
3648,8,5,223789.7,5,5,5,555,Champions
3649,8,2,12378.400000000001,5,4,3,543,Loyal
3650,67,8,106383.9,3,5,5,355,Loyal
3652,110,1,6273.6,1,2,2,122,At Risk
3653,2,2,34910.0,5,4,4,544,Loyal
3655,42,1,2045.1,4,2,1,421,Potential Loyalist
3657,25,2,24578.2,4,4,4,444,Loyal
3658,53,5,12590.3,3,5,3,353,Loyal
3659,132,1,1039.2,1,2,1,121,At Risk
3660,12,3,140231.4,5,4,5,545,Champions
3661,36,1,14887.8,4,2,3,423,Potential Loyalist
3663,68,1,2082.4,3,2,1,321,Others
3665,33,1,67459.4,4,2,4,424,Potential Loyalist
3666,92,2,24691.350000000002,2,4,4,244,Loyal
3667,129,2,74720.0,1,4,4,144,Loyal
3668,143,2,34187.85,1,4,4,144,Loyal
3669,107,1,13730.0,2,2,3,223,At Risk
3670,104,4,43209.75,2,5,4,254,Loyal
3673,110,1,19915.2,1,2,3,123,At Risk
3674,17,7,45066.65,5,5,4,554,Champions
3675,9,4,112429.0,5,5,5,555,Champions
3676,102,1,2559.3,2,2,1,221,At Risk
3677,25,3,43730.4,4,4,4,444,Loyal
3678,40,2,168513.8,4,4,5,445,Loyal
3679,53,2,8961.6,3,4,2,342,Loyal
3682,117,1,82344.1,1,2,5,125,At Risk
3684,163,1,14148.35,1,2,3,123,At Risk
3685,94,4,65600.3,2,5,4,254,Loyal
3686,79,1,22875.0,3,2,3,323,Others
3687,75,2,21285.25,3,4,3,343,Loyal
3688,28,2,5778.0,4,4,2,442,Loyal
3689,120,1,1315.2,1,2,1,121,At Risk
3691,23,1,11943.0,4,2,3,423,Potential Loyalist
3692,107,1,18888.0,2,2,3,223,At Risk
3693,38,2,7717.400000000001,4,4,2,442,Loyal
3694,138,1,1342.0,1,2,1,121,At Risk
3696,11,1,17286.0,5,2,3,523,Potential Loyalist
3698,113,3,128460.5,1,4,5,145,Loyal
3700,58,1,2673.0,3,2,1,321,Others
3701,25,2,1982.3,4,4,1,441,Loyal
3702,105,2,9617.800000000001,2,4,2,242,Loyal
3703,8,2,32856.5,5,4,4,544,Loyal
3704,8,3,12180.65,5,4,3,543,Loyal
3706,29,2,3370.2,4,4,1,441,Loyal
3707,41,5,70030.3,4,5,4,454,Loyal
3710,76,1,35416.95,3,2,4,324,Others
3711,12,2,183444.2,5,4,5,545,Champions
3712,30,2,14111.15,4,4,3,443,Loyal
3713,91,1,4599.0,2,2,2,222,At Risk
3714,4,6,26302.55,5,5,4,554,Champions
3716,26,1,73676.3,4,2,4,424,Potential Loyalist
3717,26,5,90924.95,4,5,5,455,Loyal
3718,80,1,25080.3,3,2,4,324,Others
3719,23,7,445395.0,4,5,5,455,Loyal
3722,19,1,295.8,5,2,1,521,Potential Loyalist
3723,26,1,285798.0,4,2,5,425,Potential Loyalist
3725,39,3,22720.4,4,4,3,443,Loyal
3726,105,2,13758.95,2,4,3,243,Loyal
3727,86,2,37264.2,3,4,4,344,Loyal
3728,20,2,6265.0,5,4,2,542,Loyal
3729,105,3,16209.6,2,4,3,243,Loyal
3730,59,4,305250.05,3,5,5,355,Loyal
3731,130,1,7308.0,1,2,2,122,At Risk
3732,164,1,6126.3,1,2,2,122,At Risk
3734,35,4,191979.0,4,5,5,455,Loyal
3735,129,1,3423.8,1,2,1,121,At Risk
3736,19,8,299816.9,5,5,5,555,Champions
3737,62,1,56810.0,3,2,4,324,Others
3738,114,3,7405.4,1,4,2,142,Loyal
3740,11,1,13705.65,5,2,3,523,Potential Loyalist
3741,142,1,972.8,1,2,1,121,At Risk
3742,7,5,356084.80000000005,5,5,5,555,Champions
3743,107,2,283879.05,2,4,5,245,Loyal
3744,161,1,11473.3,1,2,3,123,At Risk
3746,105,1,44586.0,2,2,4,224,At Risk
3747,103,3,4746.0,2,4,2,242,Loyal
3748,97,2,15274.4,2,4,3,243,Loyal
3750,84,2,15579.55,3,4,3,343,Loyal
3752,42,9,444620.5,4,5,5,455,Loyal
3753,102,1,1252.05,2,2,1,221,At Risk
3754,24,1,7596.2,4,2,2,422,Potential Loyalist
3755,79,3,4096.25,3,4,2,342,Loyal
3756,20,2,33700.8,5,4,4,544,Loyal
3757,26,5,94392.90000000001,4,5,5,455,Loyal
3758,102,1,13222.8,2,2,3,223,At Risk
3760,36,2,74144.59999999999,4,4,4,444,Loyal
3762,28,1,1104.15,4,2,1,421,Potential Loyalist
3763,96,2,131187.6,2,4,5,245,Loyal
3767,101,2,6345.8,2,4,2,242,Loyal
3768,103,2,73894.34999999999,2,4,4,244,Loyal
3769,34,3,29955.0,4,4,4,444,Loyal
3771,58,1,208707.0,3,2,5,325,Others
3772,40,5,14442.05,4,5,3,453,Loyal
3773,131,1,3518.1,1,2,1,121,At Risk
3774,86,5,162038.5,3,5,5,355,Loyal
3775,147,1,13278.6,1,2,3,123,At Risk
3777,30,2,11698.199999999999,4,4,3,443,Loyal
3778,178,1,7034.0,1,2,2,122,At Risk
3779,102,2,12445.15,2,4,3,243,Loyal
3780,81,1,10378.5,3,2,3,323,Others
3782,11,1,3529.8,5,2,1,521,Potential Loyalist
3783,93,3,8063.0,2,4,2,242,Loyal
3784,41,2,29492.649999999998,4,4,4,444,Loyal
3787,104,1,1873.4,2,2,1,221,At Risk
3788,126,1,14258.0,1,2,3,123,At Risk
3790,64,5,123416.0,3,5,5,355,Loyal
3791,47,9,142672.65,4,5,5,455,Loyal
3792,71,1,989.1,3,2,1,321,Others
3793,105,1,9252.0,2,2,2,222,At Risk
3794,18,1,2613.75,5,2,1,521,Potential Loyalist
3795,6,3,77191.90000000001,5,4,5,545,Champions
3796,72,1,65264.05,3,2,4,324,Others
3797,21,9,118909.95000000001,5,5,5,555,Champions
3798,91,1,44132.0,2,2,4,224,At Risk
3799,34,1,1515.6,4,2,1,421,Potential Loyalist
3800,126,1,825.55,1,2,1,121,At Risk
3801,163,1,11332.8,1,2,3,123,At Risk
3802,87,2,7758.0,2,4,2,242,Loyal
3804,105,2,3793.25,2,4,2,242,Loyal
3805,151,1,999.6,1,2,1,121,At Risk
3806,179,1,2543.2,1,2,1,121,At Risk
3807,65,3,38092.35,3,4,4,344,Loyal
3809,9,1,6273.0,5,2,2,522,Potential Loyalist
3810,88,2,18491.7,2,4,3,243,Loyal
3811,7,2,73200.75,5,4,4,544,Loyal
3813,12,1,807.5,5,2,1,521,Potential Loyalist
3815,71,1,1709.1,3,2,1,321,Others
3816,161,1,1099.2,1,2,1,121,At Risk
3817,31,2,4234.35,4,4,2,442,Loyal
3818,57,5,207138.8,3,5,5,355,Loyal
3819,69,4,95054.0,3,5,5,355,Loyal
3820,38,2,34852.35,4,4,4,444,Loyal
3821,101,2,16579.35,2,4,3,243,Loyal
3823,58,1,816.0,3,2,1,321,Others
3824,66,2,82848.9,3,4,5,345,Loyal
3825,8,8,61979.7,5,5,4,554,Champions
3826,26,1,10562.95,4,2,3,423,Potential Loyalist
3827,106,1,29824.8,2,2,4,224,At Risk
3828,7,1,1540.2,5,2,1,521,Potential Loyalist
3831,23,5,138534.65,4,5,5,455,Loyal
3832,135,1,2058.65,1,2,1,121,At Risk
3834,21,7,207062.4,5,5,5,555,Champions
3835,17,4,215985.59999999998,5,5,5,555,Champions
3836,10,2,32175.9,5,4,4,544,Loyal
3838,94,1,48288.5,2,2,4,224,At Risk
3839,85,3,185813.75,3,4,5,345,Loyal
3840,32,2,6591.2,4,4,2,442,Loyal
3841,29,1,11384.05,4,2,3,423,Potential Loyalist
3843,123,1,440.8,1,2,1,121,At Risk
3844,139,1,1044.0,1,2,1,121,At Risk
3845,15,3,7248.450000000001,5,4,2,542,Loyal
3846,125,1,4199.85,1,2,2,122,At Risk
3848,2,1,2966.4,5,2,1,521,Potential Loyalist
3849,165,1,3296.0,1,2,1,121,At Risk
3850,108,4,28853.95,1,5,4,154,Loyal
3851,103,1,15502.3,2,2,3,223,At Risk
3852,123,2,176218.19999999998,1,4,5,145,Loyal
3854,122,1,5845.35,1,2,2,122,At Risk
3855,34,5,31387.55,4,5,4,454,Loyal
3856,5,2,3113.6000000000004,5,4,1,541,Loyal
3857,173,1,2122.45,1,2,1,121,At Risk
3859,1,3,9477.4,5,4,2,542,Loyal
3860,6,5,167572.09999999998,5,5,5,555,Champions
3861,62,1,11852.2,3,2,3,323,Others
3862,6,3,109707.0,5,4,5,545,Champions
3863,178,1,2988.0,1,2,1,121,At Risk
3864,2,3,42801.0,5,4,4,544,Loyal
3865,73,2,1715.0,3,4,1,341,Loyal
3866,96,1,1055.7,2,2,1,221,At Risk
3867,89,2,9629.300000000001,2,4,2,242,Loyal
3868,119,1,1798.2,1,2,1,121,At Risk
3869,61,3,3384.8,3,4,1,341,Loyal
3870,49,1,2793.95,4,2,1,421,Potential Loyalist
3871,15,10,107566.3,5,5,5,555,Champions
3872,74,5,25244.1,3,5,4,354,Loyal
3873,105,1,124046.4,2,2,5,225,At Risk
3874,103,2,41965.7,2,4,4,244,Loyal
3878,20,6,29944.95,5,5,4,554,Champions
3879,41,1,3075.0,4,2,1,421,Potential Loyalist
3880,52,1,9720.0,3,2,2,322,Others
3881,156,1,1966.05,1,2,1,121,At Risk
3883,6,1,383.0,5,2,1,521,Potential Loyalist
3884,160,1,4369.05,1,2,2,122,At Risk
3885,55,1,121427.1,3,2,5,325,Others
3886,173,1,2683.8,1,2,1,121,At Risk
3887,71,1,13824.0,3,2,3,323,Others
3888,118,1,7353.0,1,2,2,122,At Risk
3890,59,2,165554.90000000002,3,4,5,345,Loyal
3891,27,1,7296.0,4,2,2,422,Potential Loyalist
3892,17,3,150809.95,5,4,5,545,Champions
3900,35,3,18291.0,4,4,3,443,Loyal
3901,56,1,9582.9,3,2,2,322,Others
3903,15,5,11915.1,5,5,3,553,Loyal
3904,117,1,5627.8,1,2,2,122,At Risk
3905,31,3,139874.4,4,4,5,445,Loyal
3906,41,2,36419.85,4,4,4,444,Loyal
3907,144,1,8980.8,1,2,2,122,At Risk
3908,14,5,101842.5,5,5,5,555,Champions
3910,3,2,81456.6,5,4,5,545,Champions
3911,3,3,190424.15,5,4,5,545,Champions
3913,53,6,122675.4,3,5,5,355,Loyal
3916,47,2,15869.699999999999,4,4,3,443,Loyal
3917,103,2,8652.2,2,4,2,242,Loyal
3918,8,2,20137.7,5,4,3,543,Loyal
3920,105,1,5298.0,2,2,2,222,At Risk
3921,105,2,39678.2,2,4,4,244,Loyal
3922,33,1,41062.65,4,2,4,424,Potential Loyalist
3923,77,2,36714.4,3,4,4,344,Loyal
3924,165,1,227577.3,1,2,5,125,At Risk
3927,16,3,15783.85,5,4,3,543,Loyal
3928,127,1,185487.3,1,2,5,125,At Risk
3929,101,1,2251.2,2,2,1,221,At Risk
3930,107,1,60079.2,2,2,4,224,At Risk
3931,52,6,185787.75,3,5,5,355,Loyal
3933,143,1,2418.0,1,2,1,121,At Risk
3934,160,1,2865.2,1,2,1,121,At Risk
3935,15,2,4800.7,5,4,2,542,Loyal
3936,12,2,10763.1,5,4,3,543,Loyal
3937,38,2,12562.0,4,4,3,443,Loyal
3938,2,3,145002.2,5,4,5,545,Champions
3941,46,1,6769.7,4,2,2,422,Potential Loyalist
3943,135,2,6324.0,1,4,2,142,Loyal
3945,1,5,63661.899999999994,5,5,4,554,Champions
3946,116,2,131654.8,1,4,5,145,Loyal
3947,123,1,668.8,1,2,1,121,At Risk
3949,23,8,309671.75,4,5,5,455,Loyal
3950,59,1,9523.2,3,2,2,322,Others
3952,38,3,7995.55,4,4,2,442,Loyal
3953,94,1,34359.6,2,2,4,224,At Risk
3954,66,2,4808.0,3,4,2,342,Loyal
3955,22,3,15101.0,5,4,3,543,Loyal
3957,123,2,13750.4,1,4,3,143,Loyal
3959,50,3,6936.0,3,4,2,342,Loyal
3961,46,2,243883.05,4,4,5,445,Loyal
3963,19,1,702.1,5,2,1,521,Potential Loyalist
3965,145,1,6092.8,1,2,2,122,At Risk
3966,59,2,7233.6,3,4,2,342,Loyal
3967,44,6,40742.4,4,5,4,454,Loyal
3968,15,5,16398.2,5,5,3,553,Loyal
3969,152,1,6953.6,1,2,2,122,At Risk
3970,159,1,27846.0,1,2,4,124,At Risk
3971,3,5,176538.6,5,5,5,555,Champions
3972,7,9,132949.35,5,5,5,555,Champions
