order_id,user_id,session_id,product_id,quantity,unit_price,discount_pct,revenue,order_timestamp,order_bucket
358,206,1976,340,1,2496,15,2121.6,2025-04-09 21:32:06,1K-5K
359,207,2001,244,1,413,5,392.35,2025-01-04 00:57:57,0-1K
360,207,2002,16,2,75284,15,127982.8,2025-06-18 13:14:18,50K+
361,209,2019,187,1,2293,5,2178.35,2025-04-06 06:09:30,1K-5K
362,209,2021,336,1,9847,5,9354.65,2025-01-05 02:14:38,5K-10K
363,210,2028,437,3,5210,10,14067.0,2025-04-28 03:39:45,10K-50K
364,211,2041,498,1,9282,10,8353.8,2025-03-18 04:06:53,5K-10K
365,211,2043,314,3,7346,15,18732.3,2025-01-29 14:57:41,10K-50K
366,213,2047,45,2,2987,10,5376.6,2025-06-09 18:33:37,5K-10K
367,214,2052,183,3,7129,5,20317.65,2025-03-12 00:10:10,10K-50K
368,216,2064,189,1,1362,0,1362.0,2025-06-03 04:26:27,1K-5K
369,216,2066,466,3,12234,10,33031.8,2025-03-18 23:57:45,10K-50K
370,217,2085,230,3,3485,20,8364.0,2025-02-09 11:27:46,5K-10K
371,219,2095,210,2,14760,10,26568.0,2025-01-23 18:27:05,10K-50K
372,219,2096,237,2,7401,0,14802.0,2025-05-17 16:47:41,10K-50K
373,221,2100,434,2,919,5,1746.1,2025-01-31 17:16:20,1K-5K
374,223,2114,374,2,59387,5,112835.3,2025-04-22 02:08:59,50K+
375,224,2116,168,3,336,0,1008.0,2025-01-31 10:51:34,1K-5K
376,224,2117,322,2,5164,10,9295.2,2025-01-18 20:33:24,5K-10K
377,225,2123,275,3,9098,5,25929.3,2025-01-15 23:56:05,10K-50K
378,226,2127,125,2,14223,15,24179.1,2025-01-11 14:54:47,10K-50K
379,226,2136,499,1,303,15,257.55,2025-02-09 04:14:33,0-1K
380,226,2146,165,2,178,5,338.2,2025-01-19 21:57:00,0-1K
381,226,2147,99,2,5673,10,10211.4,2025-06-24 02:08:46,10K-50K
382,226,2149,7,3,2128,5,6064.8,2025-05-31 12:09:46,5K-10K
383,226,2152,203,3,6865,20,16476.0,2025-06-15 10:51:03,10K-50K
384,227,2162,35,3,2241,15,5714.55,2025-01-26 11:33:06,5K-10K
385,227,2163,480,2,36186,15,61516.2,2025-03-11 23:18:24,50K+
386,227,2166,320,3,1114,20,2673.6,2025-04-29 12:43:45,1K-5K
387,229,2183,428,3,13379,0,40137.0,2025-05-13 03:52:38,10K-50K
388,229,2197,255,2,1824,5,3465.6,2025-06-24 19:02:25,1K-5K
389,229,2198,466,2,12234,0,24468.0,2025-01-22 04:35:14,10K-50K
390,233,2218,253,1,10481,20,8384.8,2025-05-11 00:51:24,5K-10K
391,234,2225,120,1,75468,20,60374.4,2025-04-14 23:45:55,50K+
392,235,2227,12,1,4527,5,4300.65,2025-03-26 19:42:26,1K-5K
393,236,2231,334,2,95266,15,161952.2,2025-04-30 17:12:37,50K+
394,236,2232,329,3,1426,15,3636.3,2025-03-20 23:56:20,1K-5K
395,236,2254,205,3,749,5,2134.65,2025-04-18 08:10:13,1K-5K
396,236,2264,169,2,1857,20,2971.2,2025-03-20 20:08:18,1K-5K
397,236,2267,461,2,1899,0,3798.0,2025-04-18 02:41:52,1K-5K
398,238,2275,342,1,458,10,412.2,2025-04-09 13:32:02,0-1K
399,240,2283,233,1,5397,5,5127.15,2025-05-24 22:33:52,5K-10K
400,240,2287,67,2,511,10,919.8,2025-03-17 23:59:54,0-1K
401,240,2294,370,3,2296,10,6199.2,2025-01-31 18:32:28,5K-10K
402,240,2298,144,1,980,20,784.0,2025-03-18 03:02:43,0-1K
403,240,2300,329,1,1426,15,1212.1,2025-06-12 14:25:12,1K-5K
404,240,2302,263,3,251,15,640.05,2025-01-19 02:46:23,0-1K
405,240,2314,70,3,3998,0,11994.0,2025-06-02 15:21:09,10K-50K
406,241,2326,125,2,14223,5,27023.7,2025-06-22 18:30:02,10K-50K
407,241,2329,86,2,603,20,964.8,2025-01-02 23:22:18,0-1K
408,241,2330,328,3,1440,5,4104.0,2025-05-09 02:24:12,1K-5K
409,241,2336,78,1,1077,0,1077.0,2025-05-25 00:40:39,1K-5K
410,241,2341,18,2,1387,20,2219.2,2025-03-12 20:37:29,1K-5K
411,242,2342,142,3,2434,5,6936.9,2025-03-16 00:28:30,5K-10K
412,242,2345,281,3,4502,5,12830.7,2025-04-04 12:25:49,10K-50K
413,244,2357,18,1,1387,5,1317.65,2025-06-21 10:32:40,1K-5K
414,244,2358,265,2,5506,5,10461.4,2025-04-26 19:14:03,10K-50K
415,244,2359,301,2,77529,20,124046.4,2025-06-08 10:27:39,50K+
416,245,2362,457,3,895,15,2282.25,2025-03-10 12:49:34,1K-5K
417,246,2369,120,3,75468,20,181123.2,2025-04-14 00:23:55,50K+
418,246,2374,40,1,10577,15,8990.45,2025-06-01 08:53:29,5K-10K
419,247,2378,42,1,3266,20,2612.8,2025-06-04 10:11:32,1K-5K
420,248,2385,417,1,1408,10,1267.2,2025-05-11 08:49:37,1K-5K
421,248,2389,350,1,1380,15,1173.0,2025-03-18 15:11:44,1K-5K
422,248,2390,63,1,21828,0,21828.0,2025-01-25 02:26:49,10K-50K
423,250,2398,337,2,958,20,1532.8,2025-03-20 05:19:51,1K-5K
424,251,2403,212,1,2259,0,2259.0,2025-03-03 14:19:44,1K-5K
425,251,2404,183,3,7129,20,17109.6,2025-03-19 17:48:42,10K-50K
426,253,2408,410,1,593,0,593.0,2025-06-26 19:12:06,0-1K
427,254,2428,102,3,2930,0,8790.0,2025-02-24 11:32:58,5K-10K
428,254,2429,89,2,1648,20,2636.8,2025-05-22 22:12:12,1K-5K
429,255,2448,134,1,614,10,552.6,2025-04-10 17:02:27,0-1K
430,255,2449,309,2,24887,15,42307.9,2025-03-19 17:14:19,10K-50K
431,256,2450,216,3,383,5,1091.55,2025-02-23 22:57:12,1K-5K
432,256,2451,117,1,4245,15,3608.25,2025-05-14 06:17:18,1K-5K
433,256,2453,193,3,700,5,1995.0,2025-01-20 19:44:38,1K-5K
434,257,2461,153,3,1216,20,2918.4,2025-03-27 16:55:20,1K-5K
435,258,2472,484,3,67422,20,161812.8,2025-02-23 11:52:00,50K+
436,259,2475,450,2,771,10,1387.8,2025-01-20 16:13:44,1K-5K
437,259,2483,262,1,9289,5,8824.55,2025-05-24 12:29:59,5K-10K
438,260,2494,493,2,84730,20,135568.0,2025-04-05 19:48:31,50K+
439,260,2501,49,2,1493,15,2538.1,2025-03-10 02:52:31,1K-5K
440,260,2502,9,2,3979,0,7958.0,2025-02-19 23:27:31,5K-10K
441,261,2509,90,2,2581,0,5162.0,2025-04-05 01:22:15,5K-10K
442,261,2514,61,1,79364,20,63491.2,2025-03-25 15:22:29,50K+
443,261,2520,362,3,87578,10,236460.6,2025-02-21 12:33:32,50K+
444,262,2523,323,2,567,10,1020.6,2025-02-23 15:32:31,1K-5K
445,263,2531,96,2,2051,5,3896.9,2025-01-30 04:12:52,1K-5K
446,264,2537,14,2,3240,0,6480.0,2025-03-17 18:15:48,5K-10K
447,264,2541,434,3,919,10,2481.3,2025-03-10 00:12:44,1K-5K
448,264,2549,165,3,178,0,534.0,2025-03-16 01:39:20,0-1K
449,264,2553,239,1,6363,20,5090.4,2025-03-17 09:42:23,5K-10K
450,264,2557,185,3,3139,10,8475.3,2025-02-08 17:54:49,5K-10K
451,264,2562,193,2,700,5,1330.0,2025-02-05 14:42:06,1K-5K
452,265,2567,245,2,11651,0,23302.0,2025-03-10 18:45:47,10K-50K
453,266,2570,421,3,3440,20,8256.0,2025-03-19 00:55:28,5K-10K
454,266,2580,492,1,501,20,400.8,2025-04-04 11:56:12,0-1K
455,266,2581,115,3,1486,5,4235.1,2025-06-17 20:06:35,1K-5K
456,267,2585,138,1,861,5,817.95,2025-03-20 15:13:50,0-1K
457,267,2588,341,3,2707,15,6902.85,2025-05-20 15:33:46,5K-10K
458,267,2592,322,1,5164,20,4131.2,2025-03-16 20:04:30,1K-5K
459,267,2594,334,2,95266,5,181005.4,2025-04-02 23:56:46,50K+
460,268,2598,126,2,232,10,417.6,2025-06-13 10:47:53,0-1K
461,268,2602,365,2,290,20,464.0,2025-03-25 23:02:27,0-1K
462,269,2604,418,3,2348,5,6691.8,2025-02-16 17:47:25,5K-10K
463,270,2614,13,2,2519,0,5038.0,2025-03-17 14:14:56,5K-10K
464,270,2618,391,1,6218,0,6218.0,2025-01-09 06:45:50,5K-10K
465,270,2620,410,2,593,20,948.8,2025-04-01 20:43:45,0-1K
466,270,2623,467,2,11564,15,19658.8,2025-06-16 04:36:48,10K-50K
467,270,2634,318,1,2667,15,2266.95,2025-02-05 00:44:37,1K-5K
468,270,2636,131,3,10909,0,32727.0,2025-04-13 00:51:07,10K-50K
469,271,2641,458,1,5792,10,5212.8,2025-03-20 05:24:11,5K-10K
470,271,2644,76,2,48309,20,77294.4,2025-02-14 23:08:36,50K+
471,271,2645,424,3,84482,5,240773.7,2025-06-07 00:15:17,50K+
472,271,2646,72,1,7757,15,6593.45,2025-06-04 11:52:46,5K-10K
473,271,2648,175,3,14893,0,44679.0,2025-05-22 09:37:10,10K-50K
474,271,2649,169,1,1857,0,1857.0,2025-05-27 18:30:26,1K-5K
475,271,2657,27,2,2695,5,5120.5,2025-04-22 10:10:03,5K-10K
476,271,2659,314,3,7346,0,22038.0,2025-03-26 23:06:36,10K-50K
477,271,2668,500,1,2881,0,2881.0,2025-03-16 21:53:35,1K-5K
478,272,2677,163,3,156,20,374.4,2025-04-21 12:35:33,0-1K
479,272,2679,495,1,11372,15,9666.2,2025-01-11 00:02:49,5K-10K
480,272,2689,146,1,6862,5,6518.9,2025-01-07 06:30:22,5K-10K
481,272,2693,70,3,3998,15,10194.9,2025-06-08 14:32:25,10K-50K
482,272,2702,92,1,77132,5,73275.4,2025-04-27 03:41:56,50K+
483,273,2707,220,3,8633,15,22014.15,2025-03-19 07:48:28,10K-50K
484,274,2712,40,1,10577,20,8461.6,2025-06-07 13:22:09,5K-10K
485,275,2717,160,2,2137,5,4060.3,2025-03-15 06:08:40,1K-5K
486,276,2727,8,3,2432,0,7296.0,2025-06-04 00:38:22,5K-10K
487,276,2732,370,1,2296,20,1836.8,2025-03-18 05:24:31,1K-5K
488,276,2734,112,1,91163,0,91163.0,2025-02-17 10:20:53,50K+
489,276,2737,151,3,1769,10,4776.3,2025-05-08 12:02:38,1K-5K
490,276,2742,106,1,216,5,205.2,2025-03-13 06:09:27,0-1K
491,276,2745,125,3,14223,15,36268.65,2025-02-21 22:53:53,10K-50K
492,277,2753,255,1,1824,15,1550.4,2025-05-25 01:40:11,1K-5K
493,278,2768,346,2,4150,0,8300.0,2025-04-14 09:41:20,5K-10K
494,278,2769,212,2,2259,15,3840.3,2025-03-17 01:39:51,1K-5K
495,281,2780,244,2,413,5,784.7,2025-03-15 17:31:23,0-1K
496,281,2781,9,2,3979,0,7958.0,2025-02-25 19:34:45,5K-10K
497,281,2782,435,1,4918,20,3934.4,2025-04-14 20:15:00,1K-5K
498,282,2791,170,1,12612,15,10720.2,2025-03-18 15:05:07,10K-50K
499,282,2805,83,2,3769,20,6030.4,2025-04-07 02:42:52,5K-10K
500,282,2807,137,3,22146,15,56472.3,2025-01-10 15:13:02,50K+
501,286,2825,300,3,40954,10,110575.8,2025-02-27 02:34:24,50K+
502,288,2835,3,1,1339,5,1272.05,2025-04-24 03:39:22,1K-5K
503,290,2845,282,2,1075,15,1827.5,2025-04-22 16:57:05,1K-5K
504,291,2846,376,1,44132,10,39718.8,2025-02-17 09:22:17,10K-50K
505,291,2849,145,3,3025,10,8167.5,2025-03-03 03:15:43,5K-10K
506,291,2850,239,3,6363,15,16225.65,2025-01-23 10:00:30,10K-50K
507,293,2859,457,1,895,15,760.75,2025-02-17 13:36:55,0-1K
508,293,2867,307,2,7034,20,11254.4,2025-02-02 09:21:14,10K-50K
509,295,2876,114,2,4346,15,7388.2,2025-06-10 03:34:05,5K-10K
510,296,2883,59,1,1216,15,1033.6,2025-05-16 22:55:40,1K-5K
511,297,2885,78,2,1077,5,2046.3,2025-04-09 21:59:44,1K-5K
512,297,2886,412,1,2580,5,2451.0,2025-03-15 18:47:25,1K-5K
513,297,2888,349,3,3872,0,11616.0,2025-03-27 04:04:13,10K-50K
514,298,2906,308,2,69454,5,131962.6,2025-02-20 09:07:44,50K+
515,300,2921,266,2,1553,0,3106.0,2025-03-17 02:56:54,1K-5K
516,300,2928,180,3,3605,5,10274.25,2025-01-08 10:50:54,10K-50K
517,300,2932,143,2,81350,10,146430.0,2025-06-20 09:51:30,50K+
518,302,2938,323,2,567,20,907.2,2025-02-24 21:07:33,0-1K
519,302,2939,78,3,1077,20,2584.8,2025-03-20 02:41:46,1K-5K
520,303,2944,133,2,1281,0,2562.0,2025-02-15 13:56:44,1K-5K
521,303,2946,459,3,2412,20,5788.8,2025-02-04 23:17:02,5K-10K
522,304,2954,384,1,2906,5,2760.7,2025-05-29 08:18:28,1K-5K
523,305,2956,87,3,49473,10,133577.1,2025-05-09 15:14:09,50K+
524,305,2957,431,1,1546,15,1314.1,2025-02-04 05:15:24,1K-5K
525,305,2962,208,1,425,0,425.0,2025-01-06 15:05:56,0-1K
526,305,2971,274,3,3604,0,10812.0,2025-05-22 09:43:22,10K-50K
527,307,2981,286,1,1454,15,1235.9,2025-01-18 12:42:52,1K-5K
528,307,2988,438,2,6415,5,12188.5,2025-03-18 19:24:36,10K-50K
529,308,2999,346,3,4150,15,10582.5,2025-06-07 20:59:31,10K-50K
530,308,3003,8,3,2432,0,7296.0,2025-01-15 20:45:50,5K-10K
531,310,3013,61,1,79364,10,71427.6,2025-02-21 07:42:28,50K+
532,311,3017,262,1,9289,10,8360.1,2025-04-19 22:31:52,5K-10K
533,311,3019,390,2,4608,15,7833.6,2025-04-14 13:01:06,5K-10K
534,312,3026,484,3,67422,20,161812.8,2025-03-17 10:18:26,50K+
535,314,3031,132,2,2167,15,3683.9,2025-05-28 16:40:50,1K-5K
536,315,3037,392,2,1764,0,3528.0,2025-06-19 05:16:09,1K-5K
537,315,3043,379,3,806,5,2297.1,2025-05-24 15:17:25,1K-5K
538,315,3050,297,3,305,15,777.75,2025-04-05 14:38:46,0-1K
539,315,3053,310,3,1197,5,3411.45,2025-05-20 19:17:30,1K-5K
540,316,3054,49,1,1493,0,1493.0,2025-05-12 09:40:35,1K-5K
541,317,3059,213,3,2269,10,6126.3,2025-05-19 17:47:07,5K-10K
542,317,3063,81,3,1859,5,5298.15,2025-05-20 20:07:44,5K-10K
543,318,3078,24,1,866,20,692.8,2025-04-24 11:56:05,0-1K
544,320,3088,166,1,50309,0,50309.0,2025-04-22 18:51:34,50K+
545,321,3098,51,1,1412,5,1341.4,2025-01-27 14:26:37,1K-5K
546,322,3099,418,3,2348,5,6691.8,2025-03-27 09:14:53,5K-10K
547,323,3102,139,1,2459,20,1967.2,2025-02-16 18:09:32,1K-5K
548,323,3103,457,2,895,10,1611.0,2025-03-15 06:31:08,1K-5K
549,323,3111,493,1,84730,10,76257.0,2025-03-18 17:36:41,50K+
550,324,3113,243,2,7540,15,12818.0,2025-04-19 08:10:19,10K-50K
551,325,3117,413,2,5762,5,10947.8,2025-05-11 02:43:20,10K-50K
552,325,3119,257,2,1384,20,2214.4,2025-04-19 16:56:50,1K-5K
553,325,3121,353,1,6296,0,6296.0,2025-03-16 06:30:25,5K-10K
554,325,3123,351,3,2453,10,6623.1,2025-02-08 00:46:43,5K-10K
555,326,3132,133,3,1281,5,3650.85,2025-04-22 02:41:16,1K-5K
556,328,3142,441,3,2962,20,7108.8,2025-02-04 08:34:47,5K-10K
557,328,3153,493,3,84730,20,203352.0,2025-01-12 22:38:38,50K+
558,329,3154,500,3,2881,0,8643.0,2025-03-19 04:52:30,5K-10K
559,329,3161,103,2,4941,15,8399.7,2025-03-18 19:01:02,5K-10K
560,330,3163,487,3,1359,20,3261.6,2025-03-20 02:17:09,1K-5K
561,330,3165,188,3,1690,10,4563.0,2025-06-03 03:55:28,1K-5K
562,331,3174,202,1,348,20,278.4,2025-04-20 17:21:28,0-1K
563,331,3180,192,3,2340,20,5616.0,2025-03-17 18:30:56,5K-10K
564,332,3184,7,1,2128,0,2128.0,2025-03-19 12:16:17,1K-5K
565,332,3188,401,3,4055,20,9732.0,2025-03-08 10:48:54,5K-10K
566,333,3192,375,2,5377,5,10216.3,2025-02-10 22:08:53,10K-50K
567,333,3193,219,3,58424,15,148981.2,2025-04-01 19:42:25,50K+
568,333,3197,243,2,7540,5,14326.0,2025-04-25 06:13:07,10K-50K
569,333,3198,4,2,2433,20,3892.8,2025-03-04 14:28:16,1K-5K
570,333,3199,106,1,216,10,194.4,2025-05-03 05:42:09,0-1K
571,333,3203,37,2,785,10,1413.0,2025-03-11 12:31:32,1K-5K
572,333,3204,265,1,5506,15,4680.1,2025-04-01 15:46:36,1K-5K
573,333,3209,255,3,1824,5,5198.4,2025-05-21 11:15:18,5K-10K
574,333,3214,357,2,13393,15,22768.1,2025-01-21 22:46:36,10K-50K
575,333,3215,276,2,8988,10,16178.4,2025-05-31 07:30:52,10K-50K
576,335,3227,482,3,929,10,2508.3,2025-03-17 14:31:33,1K-5K
577,335,3229,231,3,12127,0,36381.0,2025-03-16 09:26:29,10K-50K
578,335,3230,78,1,1077,20,861.6,2025-06-16 13:33:42,0-1K
579,335,3238,106,3,216,20,518.4,2025-06-11 10:25:43,0-1K
580,335,3240,404,3,12355,5,35211.75,2025-01-19 14:41:53,10K-50K
581,336,3247,420,3,1173,0,3519.0,2025-03-09 08:36:48,1K-5K
582,336,3249,193,1,700,10,630.0,2025-01-06 05:26:29,0-1K
583,336,3251,60,3,4923,20,11815.2,2025-02-15 16:04:47,10K-50K
584,338,3259,213,2,2269,20,3630.4,2025-03-18 20:18:35,1K-5K
585,338,3262,403,3,737,0,2211.0,2025-02-20 16:33:41,1K-5K
586,338,3268,45,1,2987,5,2837.65,2025-03-19 12:50:20,1K-5K
587,338,3270,194,3,67277,5,191739.45,2025-02-28 20:02:42,50K+
588,338,3275,5,2,9165,20,14664.0,2025-05-19 06:24:45,10K-50K
589,338,3277,22,3,18238,10,49242.6,2025-01-22 16:30:58,10K-50K
590,338,3279,445,1,5811,10,5229.9,2025-03-16 11:13:01,5K-10K
591,338,3292,32,3,958,10,2586.6,2025-05-29 21:49:47,1K-5K
592,339,3299,425,1,1372,15,1166.2,2025-02-04 00:43:41,1K-5K
593,339,3303,422,3,704,5,2006.4,2025-05-14 19:01:14,1K-5K
594,340,3309,400,2,1377,5,2616.3,2025-05-21 13:20:31,1K-5K
595,341,3320,500,1,2881,20,2304.8,2025-06-15 21:12:49,1K-5K
596,341,3322,16,1,75284,20,60227.2,2025-03-14 16:11:22,50K+
597,342,3339,263,2,251,5,476.9,2025-06-10 14:06:23,0-1K
598,342,3340,100,3,6284,15,16024.2,2025-03-23 17:03:20,10K-50K
599,342,3345,227,3,2436,0,7308.0,2025-03-28 07:07:20,5K-10K
600,342,3348,44,2,25033,10,45059.4,2025-02-03 00:23:48,10K-50K
601,342,3353,440,3,34571,10,93341.7,2025-01-17 03:20:55,50K+
602,342,3355,187,1,2293,5,2178.35,2025-02-26 16:05:03,1K-5K
603,342,3362,91,2,7463,0,14926.0,2025-02-25 03:06:01,10K-50K
604,343,3363,348,3,2713,0,8139.0,2025-04-06 07:11:02,5K-10K
605,343,3365,287,2,1711,10,3079.8,2025-01-26 13:52:07,1K-5K
606,343,3368,488,3,65036,0,195108.0,2025-02-04 16:32:00,50K+
607,343,3370,387,2,2228,10,4010.4,2025-05-23 14:58:14,1K-5K
608,343,3373,220,3,8633,10,23309.1,2025-06-24 20:33:16,10K-50K
609,344,3386,381,1,1032,5,980.4,2025-05-07 19:48:47,0-1K
610,346,3393,123,3,3584,10,9676.8,2025-02-18 12:51:54,5K-10K
611,348,3403,54,2,70612,5,134162.8,2025-05-19 09:57:46,50K+
612,348,3406,67,2,511,10,919.8,2025-02-17 14:09:00,0-1K
613,348,3418,223,3,140,10,378.0,2025-02-20 11:54:05,0-1K
614,348,3419,427,3,2743,5,7817.55,2025-04-15 08:19:38,5K-10K
615,349,3424,288,2,4649,20,7438.4,2025-03-18 23:05:47,5K-10K
616,349,3426,7,1,2128,20,1702.4,2025-01-25 02:17:20,1K-5K
617,349,3435,192,1,2340,5,2223.0,2025-03-28 08:24:26,1K-5K
618,350,3437,76,1,48309,15,41062.65,2025-04-21 08:14:01,10K-50K
619,351,3449,144,2,980,20,1568.0,2025-06-16 20:03:11,1K-5K
620,351,3450,76,2,48309,5,91787.1,2025-05-04 15:40:34,50K+
621,351,3454,277,1,2616,5,2485.2,2025-06-18 23:41:49,1K-5K
622,351,3456,324,3,2816,0,8448.0,2025-06-24 18:25:40,5K-10K
623,351,3457,327,1,2908,15,2471.8,2025-03-08 20:16:20,1K-5K
624,352,3464,293,3,46359,20,111261.6,2025-03-15 18:24:18,50K+
625,353,3480,131,3,10909,20,26181.6,2025-03-19 16:22:45,10K-50K
626,354,3490,45,2,2987,15,5077.9,2025-04-23 21:03:51,5K-10K
627,354,3492,350,1,1380,20,1104.0,2025-06-01 17:44:14,1K-5K
628,355,3501,452,2,96891,10,174403.8,2025-01-01 02:23:33,50K+
629,355,3502,288,2,4649,10,8368.2,2025-03-21 01:38:18,5K-10K
630,355,3507,360,2,689,10,1240.2,2025-06-18 09:49:31,1K-5K
631,356,3522,244,3,413,20,991.2,2025-05-13 23:14:45,0-1K
632,356,3524,26,2,2999,20,4798.4,2025-05-11 11:22:18,1K-5K
633,357,3530,322,3,5164,20,12393.6,2025-05-07 21:38:03,10K-50K
634,359,3537,411,3,1472,5,4195.2,2025-03-29 07:57:42,1K-5K
635,359,3549,436,3,9221,0,27663.0,2025-04-30 22:07:11,10K-50K
636,359,3558,226,3,4709,5,13420.65,2025-04-28 19:34:43,10K-50K
637,360,3573,36,1,1820,5,1729.0,2025-01-14 05:01:44,1K-5K
638,360,3577,136,2,661,10,1189.8,2025-03-28 13:54:30,1K-5K
639,361,3580,225,1,44139,20,35311.2,2025-03-12 08:05:41,10K-50K
640,362,3603,448,1,12056,0,12056.0,2025-03-29 15:15:59,10K-50K
641,363,3608,225,3,44139,15,112554.45,2025-03-25 23:14:36,50K+
642,363,3613,264,1,1164,0,1164.0,2025-02-13 06:54:31,1K-5K
643,363,3614,253,2,10481,5,19913.9,2025-05-30 02:15:20,10K-50K
644,363,3617,378,2,3958,20,6332.8,2025-04-22 13:10:17,5K-10K
645,365,3633,164,1,28405,15,24144.25,2025-03-18 12:19:45,10K-50K
646,366,3642,449,1,705,15,599.25,2025-03-22 14:44:01,0-1K
647,368,3660,482,3,929,20,2229.6,2025-03-19 07:03:46,1K-5K
648,368,3661,175,2,14893,5,28296.7,2025-03-14 04:22:07,10K-50K
649,368,3672,110,1,1285,0,1285.0,2025-05-01 18:27:09,1K-5K
650,368,3674,463,2,672,15,1142.4,2025-03-15 15:06:44,1K-5K
651,368,3676,31,2,2481,20,3969.6,2025-04-15 18:17:48,1K-5K
652,368,3679,127,3,1426,20,3422.4,2025-01-03 21:43:37,1K-5K
653,369,3690,389,2,305,20,488.0,2025-05-26 09:25:42,0-1K
654,369,3695,186,2,3922,5,7451.8,2025-05-25 07:39:20,5K-10K
655,369,3698,190,2,1396,5,2652.4,2025-03-05 19:37:11,1K-5K
656,369,3706,43,2,286,0,572.0,2025-02-05 09:07:18,0-1K
657,369,3708,306,1,2568,20,2054.4,2025-03-19 01:09:34,1K-5K
658,369,3709,376,3,44132,20,105916.8,2025-04-22 02:14:04,50K+
659,369,3711,351,2,2453,5,4660.7,2025-05-03 02:07:05,1K-5K
660,369,3718,418,3,2348,15,5987.4,2025-06-23 07:40:15,5K-10K
661,370,3729,197,3,4549,0,13647.0,2025-03-29 21:15:03,10K-50K
662,370,3735,135,3,88136,20,211526.4,2025-05-31 16:07:18,50K+
663,371,3746,61,1,79364,15,67459.4,2025-04-29 09:23:12,50K+
664,371,3749,190,2,1396,15,2373.2,2025-06-24 22:49:58,1K-5K
665,371,3756,453,2,7689,0,15378.0,2025-01-13 23:32:20,10K-50K
666,372,3761,285,2,7625,20,12200.0,2025-03-17 22:19:59,10K-50K
667,373,3765,92,1,77132,15,65562.2,2025-03-18 03:54:18,50K+
668,373,3768,293,2,46359,10,83446.2,2025-03-17 10:09:45,50K+
669,374,3770,91,2,7463,15,12687.1,2025-04-02 11:36:04,10K-50K
670,374,3771,318,2,2667,5,5067.3,2025-03-27 02:37:56,5K-10K
671,376,3789,460,1,6380,0,6380.0,2025-05-04 21:40:37,5K-10K
672,379,3807,496,1,765,15,650.25,2025-04-28 06:02:26,0-1K
673,379,3808,371,2,1484,15,2522.8,2025-03-18 11:08:04,1K-5K
674,379,3809,51,2,1412,15,2400.4,2025-01-08 17:54:08,1K-5K
675,379,3812,73,3,571,15,1456.05,2025-04-12 12:24:34,1K-5K
676,379,3814,108,3,93501,5,266477.85,2025-06-26 08:06:33,50K+
677,379,3816,365,2,290,15,493.0,2025-01-20 04:31:33,0-1K
678,379,3817,241,1,5558,15,4724.3,2025-03-22 00:49:34,1K-5K
679,380,3823,103,3,4941,5,14081.85,2025-06-02 04:25:56,10K-50K
680,381,3833,27,3,2695,10,7276.5,2025-06-06 08:22:54,5K-10K
681,383,3858,182,2,716,5,1360.4,2025-06-05 01:20:42,1K-5K
682,384,3863,104,2,12492,20,19987.2,2025-05-10 14:59:09,10K-50K
683,385,3875,57,1,3563,10,3206.7,2025-04-23 19:17:30,1K-5K
684,385,3885,231,2,12127,5,23041.3,2025-05-17 09:42:46,10K-50K
685,386,3896,241,3,5558,15,14172.9,2025-03-19 14:38:16,10K-50K
686,387,3908,435,1,4918,20,3934.4,2025-05-12 00:19:30,1K-5K
687,387,3909,205,3,749,5,2134.65,2025-02-15 03:59:19,1K-5K
688,387,3917,421,3,3440,0,10320.0,2025-04-27 19:29:00,10K-50K
689,391,3937,496,1,765,20,612.0,2025-04-13 17:57:53,0-1K
690,391,3941,79,1,1269,15,1078.65,2025-03-16 06:48:15,1K-5K
691,391,3949,120,3,75468,0,226404.0,2025-01-06 21:28:57,50K+
692,393,3957,386,1,6791,0,6791.0,2025-04-30 01:47:10,5K-10K
693,393,3962,191,1,291,0,291.0,2025-01-13 17:11:17,0-1K
694,393,3963,190,3,1396,20,3350.4,2025-03-13 00:23:56,1K-5K
695,395,3972,74,3,114,0,342.0,2025-05-05 21:39:52,0-1K
696,395,3979,98,2,3498,5,6646.2,2025-05-30 16:00:27,5K-10K
697,395,3980,166,3,50309,0,150927.0,2025-05-13 20:03:33,50K+
698,395,3981,375,1,5377,5,5108.15,2025-04-13 10:38:34,5K-10K
699,396,3987,425,2,1372,10,2469.6,2025-04-14 18:05:06,1K-5K
700,396,3997,455,3,69569,15,177400.95,2025-05-19 08:12:08,50K+
701,396,4010,334,2,95266,10,171478.8,2025-06-29 01:47:19,50K+
702,396,4019,204,2,4651,20,7441.6,2025-06-08 14:20:01,5K-10K
703,397,4020,91,2,7463,5,14179.7,2025-02-19 05:10:02,10K-50K
704,397,4021,50,1,2992,10,2692.8,2025-05-02 15:59:11,1K-5K
705,399,4028,15,3,5333,5,15199.05,2025-05-19 20:24:16,10K-50K
706,399,4029,91,3,7463,5,21269.55,2025-03-19 07:53:49,10K-50K
707,400,4035,219,1,58424,15,49660.4,2025-01-07 22:27:48,10K-50K
708,400,4038,335,2,7594,0,15188.0,2025-06-06 14:15:58,10K-50K
709,400,4043,160,3,2137,10,5769.9,2025-02-06 16:47:42,5K-10K
710,400,4048,68,2,1834,15,3117.8,2025-06-25 01:42:22,1K-5K
711,400,4049,123,1,3584,0,3584.0,2025-03-17 23:45:55,1K-5K
